bike_id,WINTER,SPRING,SUMMER,FALL
27500,591135,1265741,1674499,1123477
25136,404195,2165501,2573945,1038305
25458,447106,1265366,2393125,953885
26954,313488,1290826,1748815,979967
26649,869631,1297515,1551904,768730
28791,440716,1680076,1163138,850822
27078,749097,3651722,1435725,1435862
21999,361009,606433,1702965,1042263
25805,416218,1045942,2315765,757986
25995,575133,1271252,2327692,1251678
24083,429261,18559,156097,1185780
23717,353616,34955,489772,1098858
26597,426412,1274797,2637912,917324
30084,623873,1688097,1895115,866455
27205,334446,4484436,1391709,956587
23592,440377,679228,888256,786284
22458,425249,46905,796730,960696
24111,,563093,1025931,760290
26766,541608,1040406,2424171,1317792
27252,657528,1084835,1082972,1137256
24795,3445853,1289014,1807303,1189729
27105,332790,519597,542284,675829
25830,887624,1213975,1552294,672569
24842,325033,1132200,1411438,694974
21963,266182,468846,1354614,2192411
28485,274471,1541585,1289973,427462
22651,397427,564275,1413181,899851
22543,394182,39964,736249,862082
23183,410374,20386,597977,895449
25095,405321,1329868,1695075,2352572
26574,551034,1127657,1661172,1245947
26459,243961,586423,405236,411605
29559,281454,1422014,1624323,934243
25647,4831112,1737249,2115751,1217907
32684,662545,979752,1504091,1207221
24331,528645,46805,418039,821131
28877,183224,3040804,2040940,774238
27647,53349,831704,989087,358554
24234,367546,32132,410119,949512
30115,270164,964422,1299531,468505
32927,532598,883335,800933,713490
25712,627922,1350541,3322855,784064
32195,606504,1089436,1462169,1086491
25576,487258,1420169,2092178,2359669
26478,754565,1205079,2058351,1121807
23435,335807,53473,271073,729403
23056,323251,126330,953448,902178
22553,277323,564527,1230141,875343
26727,474631,1362912,1599662,934562
23928,446635,225423,376692,700575
26988,636515,1049498,1406489,1548079
27048,296431,1063960,2062129,1324870
21690,303590,838873,1258141,989705
24028,541438,60865,822652,943354
25863,444030,3511513,4834632,885790
17932,,61046,18423,
14700,577616,2039498,2318774,1057371
25001,595912,1281818,1664495,1430281
23638,423053,37160,140235,1403010
26405,671938,1777556,2011525,1445092
23962,523123,522468,985430,949399
18438,,173831,235152,
22830,359559,37216,514179,1020956
26906,429464,1006491,1562386,1110752
27726,142576,514930,74439,
22861,470046,35146,1075483,838413
15423,634796,1800986,3586086,1449340
22694,389957,561487,802838,522168
27249,548777,1176135,1904113,1383139
27153,334387,764994,1268261,954618
24350,186296,264511,973168,1005162
23897,242255,668638,1012314,996109
26002,315444,1336302,3137916,948594
25261,432438,1330143,2536951,947584
26888,516854,1167014,1794608,1173032
28685,564124,1628057,1429374,898876
28608,651023,1495166,2094958,1104403
27484,658857,717552,824349,560441
26973,613453,1237388,2009706,1131542
25203,446268,1773227,5193983,1153899
29336,330244,1840848,1147393,658925
32174,615008,1031356,1197945,946849
23284,553904,66501,290537,945342
31974,608250,1436854,1129417,1285150
27190,276344,1163747,1985827,1232676
25099,296041,1923859,3137268,960820
27827,468698,2540934,6061354,991085
25252,554711,919231,2447812,1276943
23152,290451,585235,464095,463592
26828,441869,1557610,1487752,872033
27888,89081,515440,531821,58725
27033,396727,686898,943447,911951
27304,1064021,1226034,1155951,1173615
24019,406887,351606,699684,1051758
24790,508829,1561997,1743697,1178081
22539,194032,4100,324048,806157
22451,237301,194893,457657,431423
23940,282294,55211,169509,723602
28301,291599,923827,1068933,283325
22829,213018,528817,763258,714266
22609,250658,264629,873173,1171922
24877,556695,1503088,2230309,1391373
23818,308252,16279,573595,964268
23156,384401,682562,693430,1749429
26808,475379,1628211,1779558,1371282
33042,677150,1381355,1148765,1222951
24891,391620,1703994,2730995,1332536
24838,392299,1288061,2416168,858417
27970,399658,1173687,1456202,1756283
28378,584307,3039775,1750480,497768
26061,867593,1325622,2278505,1431236
30546,551430,530667,1730650,1214085
27098,217181,490774,101087,620975
25078,723821,1393388,3147181,1045623
25121,480269,1204691,2300587,830253
27916,521312,1365631,1794145,469444
27564,511116,1373589,1735132,781960
25022,583725,1575383,2147953,838810
27151,487532,3386036,1256212,1090452
27246,438977,1595566,1219600,5894242
26330,272658,741318,2315254,1324132
25319,658235,1694851,2058781,928149
32884,568001,1408474,1434347,1087295
27383,512918,1263990,1399934,1113503
23350,,376525,1106515,893651
26842,386456,1100986,1794147,1253094
26535,503660,1671627,1846003,897443
22464,267578,638369,1357728,936876
25539,679699,2963526,1986112,554364
23531,392236,599453,1041723,1087516
31139,539637,1206575,1195452,1112089
27613,341194,1287797,1786356,746308
29183,311997,1514127,1785499,888147
22224,,620891,1107100,766554
27244,696020,1182024,1231741,1207220
25180,436811,1476741,1842904,1172434
25688,116157,823174,2360151,778732
25259,419939,1270162,4187416,1113605
24911,196898,1735325,2527562,967960
30130,275277,922370,1455421,792518
29188,350037,1554317,1272727,602970
27011,1525534,1486927,2077124,1915330
27474,42139,1017150,764146,187697
28798,225977,1203556,2603012,494847
31282,470827,872331,541724,612773
27479,538450,1574904,1574134,787147
27227,463502,1122191,1202502,1122692
26981,487336,844714,864147,822086
24913,739214,2253207,2264007,1069355
22726,,513255,792454,191214
28085,236258,1215476,1308320,594095
26354,251243,1159258,2438242,934539
27004,332074,1103793,1726908,1018901
24979,497800,1598720,2018241,681338
26000,231229,455553,1208436,545339
30636,623829,1416987,1749663,962306
28699,416969,1825423,3266891,1296964
30455,515970,2584025,1133085,1105036
26645,557266,1194955,1311257,1732717
23887,176087,835812,778422,834890
26932,519145,797386,2208797,1828054
25946,694957,935066,1585827,933195
27219,584001,1251088,1765615,1510788
23600,220215,524083,1332685,656836
24814,393427,1495507,2217532,1002404
28763,368795,2170824,1295222,536564
28468,185917,1002269,1355423,558665
24808,352449,1620090,2682065,1037242
23649,,769796,997594,421242
28003,362684,1666116,2188164,755791
26617,495845,998002,2302658,1227191
27790,262781,986330,1937004,843112
26356,281102,1369334,2064248,1163057
30593,701469,1283420,1532100,784283
27823,181952,1231728,1209518,628396
25611,426980,7114663,1918769,1622575
22301,594420,22061,821860,595000
32030,762150,1385962,1659448,1519236
25804,260845,1113611,2334508,2984088
25930,519774,1112869,2179613,1148026
27316,441680,1022031,1237149,1461551
27280,481697,933639,1493054,1262136
27382,449635,1329294,1957484,456920
29180,366200,1980557,1897522,949293
29022,324738,1930376,2509889,673949
28747,465423,1604743,1803511,333847
26128,718633,924941,1778517,1351049
29817,510475,788633,1155016,744663
29019,1644382,1374984,1690726,484031
25577,572719,1265528,4111118,1265324
27510,821126,2621217,1668697,813880
25408,756960,1534706,2388525,2191913
24822,583902,1348974,1379978,896463
22792,226770,634976,1164121,554872
27156,211912,773175,1070166,460086
25343,381052,1256226,3082760,1104663
25755,386031,813372,1911465,500456
24824,259096,2136198,1991859,1131849
26903,684426,1342209,1419290,1111913
31336,722474,1306823,1679986,1360270
29561,538649,1294184,1799412,770021
27570,411146,1432777,2287528,734815
29026,305496,1564987,2062781,832612
26665,317904,1172033,1584585,1374241
25503,568811,1486484,2467329,3053975
26966,282320,1568726,1212978,1126062
22334,3078,594034,634515,331378
25292,379064,1645971,2257659,1156629
26760,483352,970091,1905469,1405185
26523,306625,1309941,1653888,937393
26368,230459,1710068,3150919,792650
29069,355855,1550210,2173119,789840
24939,1117846,11797263,1280722,779150
25582,406299,1409815,3431519,1426969
26370,421049,1238424,1846190,1234320
27431,700747,1695260,1512249,591385
31963,595388,1528426,982288,1249730
27424,325960,493147,593002,356349
26823,339233,1045326,1753538,1226850
22879,220626,44238,690754,1049896
25898,361159,900459,2645667,859131
21980,,15384,368156,
30864,523705,995682,1324225,1147600
26599,573099,1143438,1698432,1196001
26372,506571,1223076,1358151,1106505
24287,29693,13439,453700,1004040
31302,753089,1756737,1257067,1106721
22986,29304,565914,1118616,709839
32428,268329,501141,596179,391423
25340,350708,1148103,1085087,559470
24957,548585,1379905,1354779,712092
30809,666219,1089475,3037621,1010492
23973,,471924,884682,575104
32093,776733,1379919,1298291,1388367
25870,215133,945582,1824465,641339
30996,805152,1489456,1585174,1701615
31991,259926,621007,651652,947355
27422,600923,1431240,2080361,978167
29172,462116,2061379,2010498,1273105
25451,558170,929819,2146601,902118
23206,,612088,786095,925445
28625,324319,1299280,1623676,757926
28632,235554,1502268,1360492,1124963
25924,572597,1001186,3082770,1120249
26117,461263,912497,2256348,1089618
30225,527600,1346020,2200037,966455
27523,544223,1306552,1651592,962935
24942,483283,1591149,3264558,1173992
24823,350142,1243644,2113175,1418593
26438,393378,1184038,1653673,1407111
27083,538255,3470697,1340711,1098965
28103,194028,1169155,2169417,427876
28201,281757,1532099,2172538,855656
25862,422756,1259508,1854615,758102
25422,,155599,426078,
25439,709854,1163152,1794886,2046298
23656,153861,224978,277751,879357
24153,927994,58187,221287,666976
28252,328258,1270683,1560317,758856
30943,62038,357424,1521743,713318
26320,580372,1240469,2664240,1269563
23015,419563,615830,1434452,841200
26985,674540,1529667,876942,854298
25454,228484,1279160,3226095,1212817
25457,542101,1384065,2713921,1124426
23930,209929,548938,1187446,463262
27077,455661,1115689,1805990,1501588
25286,494835,1355923,1916311,1202288
28562,397828,2056085,1649559,1636122
28977,470392,1620671,1892189,599398
28360,373720,1762966,1637299,455357
27820,429262,1151323,1231070,999759
26130,400586,1008118,2176371,1025293
26479,679262,1254024,2173443,1309616
26543,388802,1239271,1915182,1233602
23911,372465,638058,672995,677711
26994,396092,1196161,2145500,1126649
25777,359825,1315006,2303491,881060
22401,178471,56559,525143,934289
28369,516022,1785128,2086896,786779
32540,564059,1260761,1000094,919091
22305,,249157,1497358,642410
22004,,47988,1001685,502744
23576,306344,677680,1084909,1062842
29886,577942,1200903,2261416,786942
28577,199265,1065420,3603109,336260
23132,437940,26653,394078,959602
32984,375541,941617,491805,1506169
26515,458257,1270044,2076666,1060421
23840,412006,31792,388205,1025891
26110,518996,1046278,2297793,760718
26612,1082550,1290774,1498371,1042586
27029,558741,1000242,3026149,1213197
30939,634254,1096195,1992275,1321171
25226,616453,1300455,2084238,1122318
27938,418139,1492277,1595028,1376037
26093,450860,1243608,1982684,859275
28174,356620,1348598,1683100,673383
32411,631835,1514775,1334439,1325173
25482,545314,1100725,1495726,738526
26841,279827,1036218,1567641,862876
25922,426693,1645658,3632674,1166595
25718,338357,3054401,2144201,1081428
27896,321878,1062132,1935656,639981
28147,596145,1701515,1643559,749972
26868,469020,1085102,1310115,1336679
27933,273845,1411699,653466,219311
28047,857896,1137133,1181217,1000537
28789,471413,1321563,1825138,856539
28739,608439,1256481,2311836,2658080
29380,256019,1457896,2123242,813323
31415,825417,1264913,1916163,1292459
25397,402180,1185470,2632434,924347
29407,478086,1162453,1425763,667419
28178,420597,1548521,2187135,863574
22440,364133,55001,1046496,824954
28865,535133,1634678,2205731,328985
24955,192808,848179,1245963,655006
24963,758850,2928827,7940563,1600252
27186,698263,914739,1835093,1492347
24263,167127,761086,1028608,782586
22315,279187,570440,1088961,1069504
27041,342154,478582,770338,824540
28536,466345,1500806,1607055,521648
28342,518547,1300097,2120388,1294913
31043,329567,1093151,922798,1060184
25899,812239,1469001,3443697,806769
28001,451037,1873548,1197538,1132237
25829,430460,1241036,1885571,1066527
28660,4165325,913429,904208,2009967
30021,420988,856620,2038930,973022
28167,434267,1543169,2440875,882349
26829,229233,640645,477116,468472
24122,464338,603434,982058,984622
22733,,666646,1346268,828747
25377,479566,932121,2871809,2417450
25696,479755,1347990,2126777,1183877
27935,353101,1155469,1852091,931836
31786,743954,1403254,1017052,1182101
25075,479290,1609041,3126406,415341
25426,16167,85129,863320,406231
26924,646390,1353093,1622237,1932787
25438,436483,1009357,1815762,670975
25329,441418,1237876,2219079,1072812
28916,305831,1418887,1384285,644247
28227,509802,2415914,1706605,958884
26641,492337,1234600,2358132,786304
25463,768313,1514863,1153936,1083998
26892,600310,1105964,1989376,3258685
28486,182192,1298355,1061546,339374
25897,628692,1045693,2919867,1516938
32024,457639,584704,336959,738147
31958,699945,996073,785478,1055343
23112,165427,626516,910405,1127788
25851,303963,409249,2396532,398478
33438,446347,898434,659626,647941
22441,303047,27165,631170,952140
28355,25601,491597,457754,195371
23572,204161,379248,1000367,1072714
31010,567885,1156978,1332774,1046414
25920,425470,824462,1875563,929044
22821,12797,593176,765755,515403
28254,325311,1449905,1835143,799933
25864,438190,1070785,2192423,1134915
24802,161467,2309831,2393203,879465
27049,393020,787570,1076079,849487
31581,530144,6868569,1201709,886666
25306,402728,975509,2248290,1009526
22624,380350,600460,1207146,793940
28453,276665,2664540,1063986,714971
28463,436459,1723348,1551530,665609
25575,591000,1116566,3660041,1097462
27253,392144,1029691,1885711,1318117
25495,542733,1277654,2470035,1099337
25396,358851,1611680,2097728,1413135
33353,649958,1052518,1250953,906890
22249,330632,56257,658139,839832
24852,797124,2959577,2151996,1319743
21976,680768,44057,723164,1002333
27408,681638,1376015,1680125,1130679
32512,398142,1129352,1265318,1119698
27637,400332,1671559,1576799,1096171
30672,637394,1229120,1626204,904478
25124,362425,2292777,3311176,677771
24173,320869,862005,670579,1142700
27768,247383,1710654,1712739,971570
25841,449657,1186178,2225968,993753
30964,591542,1123299,1284041,1310761
27009,435139,575316,900977,865191
25880,579809,1039487,1364058,881491
26820,531857,8446995,1370463,1326204
26639,828890,1303243,2664349,1248055
23498,,515061,1197282,871574
31196,671648,1203688,692633,1044952
24150,110698,17888,612323,1077949
24818,384174,1294333,1808020,728851
31583,425361,1166680,1365692,1163984
23850,495113,21997,215039,1036079
22574,298401,1554011,1157936,612416
27124,397339,1068609,1465768,991885
29014,369746,1409172,1722159,835588
32661,464135,1310239,1086876,391832
25072,493514,1103936,1103249,895521
25424,476055,2005382,2867168,1180489
32449,533358,794936,194068,817049
25607,586459,1282464,1985825,850805
25992,504847,1066958,2453763,834671
26907,481419,1125629,1690272,1042533
25346,351068,2840522,2322016,1291804
26626,279585,765485,987031,809949
27201,297708,890614,1399660,1392441
31497,655406,2036028,1292074,1505479
23841,407288,80008,242594,1494021
22927,392080,512289,501862,971517
28152,451428,1241670,1487610,1400155
24840,619138,1672568,2429008,1079347
31117,660932,1310536,1190956,1122277
28421,122530,887855,852002,285402
26485,349894,403142,665129,442137
25989,360960,786946,2682061,670112
22135,430328,6831,813637,939240
31478,564480,1026009,1509712,1622197
31341,784559,1021310,1603472,1425039
23237,538683,124632,319379,997497
26377,679009,1296629,2380213,1159229
25034,398906,1482399,3008018,1127355
28438,647361,1576997,2431802,1486185
26067,502960,881943,1701729,1623718
23968,404491,204290,653024,1045206
25138,475914,1261058,1647583,1312247
